id_interaccion,id_origen,tipo_origen,id_destino,tipo_destino,tipo_interaccion,valor_interaccion,interaccion_precedente,id_curso,fecha,plataforma
1763,350,alumno,-1,null,publicacion,Eveniet recusandae similique sit distinctio sequi consequatur laudantium est aperiam accusamus asperiores autem id facilis aliquid est.,-1,7,2007-10-05 18:42:58.62,facebook
1764,34,alumno,212,material,consulta,null,-1,7,2007-10-07 22:18:10.554,facebook
1765,579,alumno,-1,null,publicacion,Voluptatem quis repudiandae suscipit natus id reiciendis eaque aspernatur aut doloremque provident aut soluta ut veniam.,-1,7,2007-09-24 18:15:33.997,crea
1766,124,alumno,350,alumno,reaccion,me_enoja,1763,7,2007-11-30 16:50:38.457,facebook
1767,76,alumno,446,alumno,mensaje,Totam sit fugiat numquam qui aliquid eum atque quibusdam quisquam libero cum quae aut quam quos quo sed.,-1,7,2007-10-23 04:15:41.018,crea
1768,411,alumno,213,material,consulta,null,-1,7,2007-10-23 04:45:15.068,facebook
1769,538,alumno,350,alumno,mencion,@a,1754,7,2007-11-05 14:29:57.871,facebook
1770,568,alumno,73,alumno,mensaje,Culpa necessitatibus reiciendis optio et consequatur occaecati architecto nihil accusantium rerum eius quaerat et sint sit assumenda at asperiores.,-1,7,2007-11-20 06:08:12.624,crea
1771,73,alumno,538,alumno,reaccion,me_divierte,1769,7,2007-08-27 21:31:47.846,facebook
1772,177,alumno,202,material,consulta,null,-1,7,2007-09-15 14:47:02.541,facebook
1773,546,alumno,350,alumno,comentario,Aliquam sit fugit quod cupiditate magni aliquam esse rerum id magnam atque omnis.,1754,7,2007-09-13 21:54:12.417,crea
1774,73,alumno,213,material,consulta,null,-1,7,2007-11-03 19:08:47.722,facebook
1775,538,alumno,177,alumno,mensaje,Nihil velit iste pariatur iure temporibus ut doloremque molestias qui nihil magnam voluptatibus ut quo ullam.,1770,7,2007-10-22 02:12:44.759,crea
1776,538,alumno,-1,null,publicacion,Et et sequi et velit id sit et nobis voluptatem esse odit molestiae delectus rerum velit sit sit dolor velit.,-1,7,2007-08-31 22:49:54.402,facebook
1777,350,alumno,566,alumno,comentario,Est minus ea ut dolores tenetur odio dolore aut illum ea id dolore officia debitis aut.,1751,7,2007-10-13 01:12:43.092,facebook
1778,124,alumno,332,alumno,mensaje,Deleniti iure enim deserunt accusamus consequatur magni quidem harum culpa ducimus minus aperiam itaque placeat fugiat voluptatem voluptas.,-1,7,2007-11-07 00:25:44.833,crea
1779,1,docente,240,alumno,reaccion,me_asombra,1752,7,2007-10-16 20:57:40.66,facebook
1780,546,alumno,124,alumno,mencion,@ut,1766,7,2007-10-01 19:43:26.095,facebook
1781,411,alumno,538,alumno,mencion,@quam,1757,7,2007-11-10 21:07:32.386,facebook
1782,1,docente,-1,null,publicacion,Iusto dolorem odio tenetur dolorem dolor non distinctio quia consectetur recusandae nemo sit ipsam voluptatem maxime vel adipisci voluptatum voluptas debitis.,-1,7,2007-10-25 03:18:10.911,facebook
1783,344,alumno,566,alumno,comentario,Quam est et et sed quae odit voluptatem voluptatem nisi dolor est cupiditate quia eos voluptas.,1759,7,2007-11-29 13:32:03.925,crea
1784,1,docente,350,alumno,comentario,Non rerum officia aperiam id voluptatem aut iusto quis aut.,1754,7,2007-11-05 01:44:56.768,facebook
1785,194,alumno,538,alumno,reaccion,me_asombra,1757,7,2007-09-05 04:17:24.631,facebook
1786,34,alumno,199,material,consulta,null,-1,7,2007-10-01 09:50:16.823,crea
1787,422,alumno,-1,null,publicacion,Corporis quidem molestiae exercitationem est ut tempore est esse amet dicta earum culpa est commodi autem exercitationem.,-1,7,2007-08-25 08:36:57.717,facebook
1788,66,alumno,-1,null,publicacion,Aut soluta quas in dicta qui quaerat nam similique fugiat voluptatem pariatur ipsum et quo voluptatem dolores dolores.,-1,7,2007-11-24 07:00:17.386,crea
1789,446,alumno,194,material,consulta,null,-1,7,2007-09-18 08:15:48.348,facebook
1790,350,alumno,425,alumno,comentario,Ab minus soluta quibusdam eum qui dolores non totam ea enim cum dolore.,1761,7,2007-10-16 11:29:57.588,crea
1791,1,docente,1,docente,mencion,@et,1782,7,2007-10-30 04:05:18.949,facebook
1792,66,alumno,546,alumno,comentario,Voluptatem qui dolorem voluptatibus recusandae velit quos porro ad error hic alias earum voluptatum.,1773,7,2007-10-30 20:34:32.718,facebook
1793,194,alumno,194,alumno,comentario,Inventore amet pariatur placeat vero et sunt ab nihil commodi aut ut qui nulla rerum.,1785,7,2007-10-02 20:02:24.537,crea
1794,228,alumno,411,alumno,comentario,Quisquam velit laboriosam ut et omnis sunt sit illo architecto aut rerum iusto doloremque vitae quaerat.,1781,7,2007-08-23 15:44:56.792,crea
1795,73,alumno,425,alumno,mencion,@et,1761,7,2007-08-27 05:56:36.833,facebook
1796,1,docente,-1,null,publicacion,A quia quos ullam vitae excepturi vel aliquam et illum ut saepe veritatis adipisci sed accusantium.,-1,7,2007-08-22 16:45:51.537,facebook
1797,566,alumno,-1,null,publicacion,Sequi natus cum illo molestias tempore consequatur nesciunt aut voluptatem et eum non molestias corrupti quasi explicabo nisi quis.,-1,7,2007-09-13 01:37:51.896,facebook
1798,579,alumno,350,alumno,comentario,Sapiente velit dolores voluptatem debitis sint blanditiis quis sapiente explicabo voluptatem a in saepe illo rerum.,1763,7,2007-09-05 18:48:25.402,facebook
1799,470,alumno,208,material,consulta,null,-1,7,2007-11-25 17:00:57.885,crea
1800,344,alumno,-1,null,publicacion,Eveniet inventore repellat vitae sequi perspiciatis odit qui sunt qui enim sit hic ut quaerat.,-1,7,2007-09-12 00:43:01.312,facebook
1801,446,alumno,350,alumno,comentario,Necessitatibus numquam vero minus laborum et adipisci modi sed ut.,1790,7,2007-09-07 19:20:13.765,crea
1802,240,alumno,411,alumno,comentario,Et qui nobis dignissimos ratione aut voluptas modi non aliquid voluptas harum id ducimus minima dolor.,1781,7,2007-10-31 10:16:23.677,crea
1803,344,alumno,538,alumno,reaccion,me_entristece,1757,7,2007-08-18 01:01:28.477,facebook
1804,350,alumno,-1,null,publicacion,Nisi illum tempora tenetur facilis incidunt aut quia hic quibusdam tenetur voluptas sit rem ut atque nihil cumque ratione ullam.,-1,7,2007-09-21 18:09:21.578,facebook
1805,329,alumno,205,material,consulta,null,-1,7,2007-10-22 01:38:36.002,crea
1806,202,alumno,344,alumno,comentario,Et officiis beatae ratione aut exercitationem dolorum alias dolorem quam mollitia voluptatem expedita omnis.,1783,7,2007-09-15 14:23:27.104,facebook
1807,194,alumno,538,alumno,reaccion,me_divierte,1757,7,2007-10-05 15:55:43.525,facebook
1808,568,alumno,66,alumno,mencion,@architecto,1788,7,2007-11-26 17:10:02.859,facebook
1809,34,alumno,350,alumno,mencion,@quos,1804,7,2007-10-13 18:43:38.915,facebook
1810,336,alumno,206,material,consulta,null,-1,7,2007-10-30 10:55:03.522,crea
1811,112,alumno,538,alumno,comentario,Laboriosam est harum nobis molestias in sint labore repellat ipsum.,1776,7,2007-08-24 17:15:15.761,facebook
1812,566,alumno,-1,null,publicacion,Sit asperiores expedita omnis voluptatibus officiis molestiae explicabo error accusamus corrupti quo dolore maxime sed sint et aut.,-1,7,2007-09-09 16:15:40.772,crea
1813,124,alumno,-1,null,publicacion,Est dolorum nulla doloribus corrupti velit qui recusandae est expedita accusantium architecto est a officiis occaecati.,-1,7,2007-11-04 12:09:32.134,facebook
1814,411,alumno,-1,null,publicacion,Necessitatibus aspernatur voluptas reiciendis non pariatur nesciunt non aut explicabo natus itaque quae iusto iure sint.,-1,7,2007-11-30 02:41:13.301,crea
1815,1,docente,228,alumno,mensaje,Quo distinctio et aut sit possimus occaecati ullam expedita eum veritatis vitae expedita esse voluptatem ratione ducimus quo voluptatem.,-1,7,2007-10-29 16:12:20.295,crea
1816,422,alumno,211,material,consulta,null,-1,7,2007-10-18 16:03:08.74,crea
1817,568,alumno,73,alumno,reaccion,me_asombra,1771,7,2007-09-22 22:46:46.133,facebook
1818,332,alumno,566,alumno,mencion,@odit,1751,7,2007-09-11 13:47:44.489,facebook
1819,558,alumno,344,alumno,mencion,@ex,1783,7,2007-08-16 08:44:59.11,facebook
1820,181,alumno,566,alumno,mencion,@sapiente,1812,7,2007-09-04 07:02:06.952,facebook
1821,446,alumno,558,alumno,mensaje,Sed corporis natus fugiat soluta ea pariatur laborum voluptatem quo similique aperiam quis quos in est labore recusandae eos animi.,1750,7,2007-08-29 14:31:01.246,crea
1822,124,alumno,-1,null,publicacion,Rerum numquam voluptas cupiditate laborum aut quos error sint praesentium cum perferendis ducimus rem voluptatum quidem omnis.,-1,7,2007-10-22 08:33:10.042,crea
1823,76,alumno,579,alumno,mensaje,Tempore atque soluta eum iusto aut aut minima hic voluptatum voluptas minima maiores harum praesentium perferendis porro.,1767,7,2007-11-03 22:15:46.304,crea
1824,181,alumno,-1,null,publicacion,Delectus quis ad explicabo quod et saepe asperiores ut officia molestiae nihil doloremque facilis repellendus tenetur sint ex repellat.,-1,7,2007-10-04 19:16:34.378,facebook
1825,194,alumno,199,material,consulta,null,-1,7,2007-08-27 04:10:12.287,crea
1826,538,alumno,34,alumno,reaccion,me_enoja,1809,7,2007-09-28 15:59:40.71,facebook
1827,112,alumno,197,material,consulta,null,-1,7,2007-09-05 01:28:59.167,facebook
1828,332,alumno,566,alumno,mensaje,Reiciendis praesentium perferendis quaerat rem sunt iusto assumenda rem earum ratione quibusdam fuga dolore quia voluptas magni sunt.,1815,7,2007-11-17 15:12:04.871,crea
1829,470,alumno,73,alumno,comentario,Ipsam placeat nostrum et est officia corrupti ut cum sint numquam.,1771,7,2007-08-17 12:55:18.165,facebook
1830,336,alumno,568,alumno,mensaje,Autem eos modi velit in aut voluptatem ad fugiat labore quia est hic magnam sed.,-1,7,2007-11-04 18:13:38.006,crea
1831,1,docente,-1,null,publicacion,Expedita assumenda iste natus dolorum suscipit et qui magni rerum esse aut nihil minus dicta enim architecto qui molestiae perferendis aspernatur.,-1,7,2007-10-27 17:58:00.982,crea
1832,202,alumno,-1,null,publicacion,Natus ea quibusdam expedita eligendi aperiam libero totam dolores vel qui porro tempore incidunt suscipit voluptatem.,-1,7,2007-10-24 05:45:50.851,facebook
1833,344,alumno,-1,null,publicacion,Quis et recusandae repellat hic aspernatur et consectetur quod dolor et hic pariatur mollitia possimus et accusamus nesciunt eos soluta commodi.,-1,7,2007-11-12 22:55:50.813,crea
1834,124,alumno,-1,null,publicacion,Corrupti totam delectus quisquam fuga quae neque consequuntur et harum quibusdam blanditiis deleniti id suscipit fuga.,-1,7,2007-08-28 05:56:59.792,crea
1835,332,alumno,124,alumno,mencion,@saepe,1822,7,2007-11-22 10:26:44.288,facebook
1836,1,docente,344,alumno,reaccion,me_gusta,1833,7,2007-09-06 01:10:55.644,facebook
1837,566,alumno,76,alumno,mensaje,Aut quo distinctio quae est vero aut autem omnis ab occaecati modi quia cupiditate distinctio deleniti est.,-1,7,2007-09-05 14:43:25.37,crea
1838,202,alumno,350,alumno,comentario,Distinctio aspernatur voluptas voluptates dolorum maiores qui quaerat necessitatibus qui sunt maxime omnis nesciunt voluptates nihil.,1804,7,2007-10-20 22:52:11.239,facebook
1839,425,alumno,579,alumno,mensaje,Reprehenderit aut et et commodi id alias placeat in sit ab corrupti vero expedita deleniti veritatis.,1767,7,2007-10-09 15:57:18.88,crea
1840,446,alumno,193,material,consulta,null,-1,7,2007-09-17 23:26:35.214,crea
1841,422,alumno,1,docente,reaccion,me_encanta,1753,7,2007-09-17 20:26:57.606,facebook
1842,202,alumno,1,docente,reaccion,me_entristece,1836,7,2007-11-03 04:06:45.817,facebook
1843,329,alumno,332,alumno,mencion,@quaerat,1835,7,2007-10-02 12:26:43.03,facebook
1844,350,alumno,192,material,consulta,null,-1,7,2007-10-21 13:37:16.071,facebook
1845,425,alumno,-1,null,publicacion,Fugit aut aut quos dolor est ratione qui et eum nihil dignissimos non eveniet ducimus laboriosam incidunt neque praesentium nisi.,-1,7,2007-11-30 21:40:00.392,facebook
1846,558,alumno,210,material,consulta,null,-1,7,2007-10-23 02:25:00.717,crea
1847,1,docente,446,alumno,mencion,@omnis,1801,7,2007-09-16 04:42:10.665,facebook
1848,76,alumno,73,alumno,comentario,Perspiciatis enim mollitia occaecati similique et quis iure aut soluta enim sed iusto praesentium ipsum.,1795,7,2007-09-14 08:48:52.964,crea
1849,228,alumno,214,material,consulta,null,-1,7,2007-09-10 05:13:27.998,facebook
1850,112,alumno,1,docente,reaccion,me_enoja,1753,7,2007-10-02 18:38:22.832,facebook
1851,1,docente,-1,null,publicacion,Est nostrum natus exercitationem culpa quis odit in veniam maxime accusantium labore labore eius repellendus rerum.,-1,7,2007-10-27 21:15:21.624,crea
1852,422,alumno,1,docente,reaccion,me_encanta,1851,7,2007-10-23 22:35:17.737,facebook
1853,579,alumno,422,alumno,reaccion,me_gusta,1841,7,2007-11-06 07:17:07.75,facebook
1854,66,alumno,203,material,consulta,null,-1,7,2007-09-13 14:52:15.343,facebook
1855,350,alumno,192,material,consulta,null,-1,7,2007-10-07 22:12:44.012,crea
1856,566,alumno,1,docente,reaccion,me_enoja,1782,7,2007-09-18 10:41:06.986,facebook
1857,546,alumno,-1,null,publicacion,Necessitatibus maxime in quod voluptatem eaque est quia iure eos et temporibus officiis beatae dolorum.,-1,7,2007-09-05 19:06:32.336,crea
1858,538,alumno,-1,null,publicacion,Omnis atque veritatis perspiciatis error aut necessitatibus rerum itaque pariatur eveniet expedita ducimus consequatur architecto voluptatibus modi.,-1,7,2007-09-01 05:07:27.052,crea
1859,332,alumno,344,alumno,mensaje,Vitae architecto saepe quae dolore quis aut accusantium dolor sapiente eum soluta dolores quas animi nostrum sed.,1830,7,2007-10-31 22:43:49.115,crea
1860,425,alumno,207,material,consulta,null,-1,7,2007-09-07 12:20:13.309,facebook
1861,177,alumno,566,alumno,reaccion,me_encanta,1759,7,2007-10-26 04:59:22.757,facebook
1862,1,docente,-1,null,publicacion,Earum dolores nesciunt tempore et itaque quod qui exercitationem rerum qui est impedit maxime ut aut.,-1,7,2007-11-30 11:15:58.849,facebook
1863,446,alumno,200,material,consulta,null,-1,7,2007-10-11 10:32:06.632,crea
1864,470,alumno,210,material,consulta,null,-1,7,2007-10-14 12:31:14.66,facebook
1865,124,alumno,194,alumno,mensaje,Fuga vero id adipisci sit quis exercitationem cupiditate itaque natus quaerat saepe error enim reprehenderit at beatae veniam.,1830,7,2007-09-20 13:38:31.382,crea
1866,181,alumno,425,alumno,comentario,Culpa illum quod repudiandae aut quod quia repudiandae fugit fugiat ducimus minus.,1761,7,2007-09-11 14:52:26.467,facebook
1867,34,alumno,-1,null,publicacion,Nihil minima est magnam eaque quas ad odio ratione eos dicta voluptatibus consequatur minima ea molestiae doloribus.,-1,7,2007-09-14 16:51:58.657,facebook
1868,538,alumno,1,docente,mencion,@ipsum,1782,7,2007-11-04 06:30:37.374,facebook
1869,194,alumno,566,alumno,comentario,Quia aut perspiciatis eius animi consequuntur rerum iusto qui aliquid itaque.,1856,7,2007-08-19 07:17:49.647,facebook
1870,538,alumno,181,alumno,mencion,@debitis,1866,7,2007-11-04 13:02:08.732,facebook
1871,329,alumno,1,docente,mensaje,Voluptatum ut est sint adipisci non optio perferendis inventore molestiae non autem molestiae hic qui temporibus qui ab.,1750,7,2007-08-25 14:29:16.937,crea
1872,177,alumno,195,material,consulta,null,-1,7,2007-10-26 00:11:57.535,facebook
1873,558,alumno,208,material,consulta,null,-1,7,2007-09-19 12:34:36.924,crea
1874,112,alumno,202,alumno,mencion,@neque,1838,7,2007-10-11 01:17:02.704,facebook
1875,1,docente,1,docente,mensaje,Temporibus error et nam assumenda vitae est esse aliquam omnis harum rerum assumenda consequatur id.,-1,7,2007-10-06 11:05:41.205,crea
1876,202,alumno,206,material,consulta,null,-1,7,2007-10-14 06:48:15.171,crea
1877,124,alumno,-1,null,publicacion,Officia nam quam consectetur ipsum maxime beatae labore aliquid dolor error ipsum perferendis ullam corrupti sit.,-1,7,2007-10-13 10:07:21.477,crea
1878,329,alumno,124,alumno,mencion,@nam,1822,7,2007-10-13 21:02:44.727,facebook
1879,1,docente,202,alumno,mencion,@adipisci,1842,7,2007-09-30 21:17:48.086,facebook
1880,425,alumno,422,alumno,comentario,Id provident praesentium amet qui pariatur rem deleniti qui laborum id velit atque aut porro.,1787,7,2007-09-22 20:14:59.222,crea
1881,240,alumno,538,alumno,mensaje,Quaerat aspernatur sequi corrupti nihil nobis sunt consequuntur in eligendi aut corporis alias dolorem aut et voluptatum.,-1,7,2007-08-17 08:15:57.387,crea
1882,558,alumno,-1,null,publicacion,Aut dolor est recusandae ut eum aperiam magni delectus aliquam eius optio iure ut excepturi enim aut sit occaecati.,-1,7,2007-10-06 13:13:16.192,crea
1883,350,alumno,350,alumno,mencion,@aut,1763,7,2007-11-13 02:35:59.749,facebook
1884,568,alumno,112,alumno,mencion,@et,1811,7,2007-11-29 20:34:09.887,facebook
1885,228,alumno,206,material,consulta,null,-1,7,2007-11-27 02:19:33.346,facebook
1886,344,alumno,579,alumno,comentario,Veniam dolores unde non dicta tenetur labore voluptatem qui voluptatum perferendis quo id hic.,1853,7,2007-11-06 02:03:54.057,facebook
1887,177,alumno,350,alumno,reaccion,me_divierte,1763,7,2007-10-25 13:23:16.123,facebook
1888,228,alumno,-1,null,publicacion,Pariatur facilis aspernatur libero similique sit nihil quo qui ipsam velit inventore ipsa ducimus occaecati id quia quis repudiandae.,-1,7,2007-11-22 07:52:46.065,crea
1889,344,alumno,228,alumno,comentario,Fugit et enim ab rerum quia impedit consequuntur eius vitae nihil doloribus necessitatibus perspiciatis est ut.,1794,7,2007-10-11 06:41:49.555,facebook
1890,446,alumno,329,alumno,mencion,@qui,1878,7,2007-08-29 00:12:31.742,facebook
1891,336,alumno,240,alumno,comentario,Magni a aperiam in qui iure soluta assumenda et modi aliquam nemo alias deleniti quasi sint.,1752,7,2007-10-22 09:48:25.194,crea
1892,558,alumno,192,material,consulta,null,-1,7,2007-11-16 06:09:20.986,facebook
1893,240,alumno,209,material,consulta,null,-1,7,2007-11-24 23:37:55.562,crea
1894,34,alumno,425,alumno,reaccion,me_encanta,1761,7,2007-09-06 10:20:01.922,facebook
1895,470,alumno,579,alumno,reaccion,me_asombra,1765,7,2007-09-15 02:52:34.936,facebook
1896,538,alumno,76,alumno,mensaje,Et nulla rem alias nihil ea qui id qui et ipsam necessitatibus iste magnam ipsum.,1830,7,2007-10-24 11:44:49.687,crea
1897,558,alumno,209,material,consulta,null,-1,7,2007-11-13 11:20:10.816,crea
1898,194,alumno,240,alumno,mencion,@ut,1752,7,2007-11-22 21:11:54.876,facebook
1899,579,alumno,217,material,consulta,null,-1,7,2007-10-30 08:17:59.6,facebook
1900,73,alumno,558,alumno,mensaje,Beatae dolorum qui placeat non eligendi quasi odio hic velit nulla blanditiis error nulla voluptas.,-1,7,2007-09-18 19:59:24.352,crea
